,id,has_null,wave,age,age_o,d_age,race_o,samerace,importance_same_race,importance_same_religion,pref_o_attractive,pref_o_sincere,pref_o_intelligence,pref_o_funny,pref_o_ambitious,attractive_o,sinsere_o,intelligence_o,funny_o,ambitous_o,attractive_important,sincere_important,intellicence_important,funny_important,ambtition_important,attractive,sincere,intelligence,funny,ambition,attractive_partner,sincere_partner,intelligence_partner,funny_partner,ambition_partner,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,interests_correlate,like,met,decision,decision_o,match,gender_female,gender_male,race_Asian/Pacific Islander/Asian-American,race_Black/African American,race_European/Caucasian-American,race_Latino/Hispanic American,race_Other,field_ACTING,field_AMERICAN STUDIES,field_ANTHROPOLOGY,field_APPLIED PHYSIOLOGY & NUTRITION,field_ARCHITECTURE,field_ART,field_BIOLOGY,field_BUSINESS/ECONOMICS/FINANCE,field_CHEMISTRY,field_CLASSICS,field_COMMUNICATIONS,field_COMPARATIVE LITERATURE,field_COMPUTER SCIENCE,field_CONSULTING,field_CURRICULUM AND TEACHING/GIFTEDNESS,field_EART,field_ECOLOGY,field_EDUCATION,field_ELECTRICAL ENGG.,field_ELECTRICAL ENGINEERING,field_ENGINEERING,field_ENVIRONMENTAL SCIENCE,field_EPIDEMIOLOGY,field_FILM,field_FINANACE,field_FINANCIAL ENGINEERING,field_FUNDRAISING MANAGEMENT,field_GENETICS,field_GENETICS & DEVELOPMENT,field_GS POSTBACC PREMED,field_GSAS,field_HISTORY,field_HUMAN RIGHTS,field_HUMAN RIGHTS: MIDDLE EAST,field_INDUSTRIAL ENGINEERING,field_INSTRUCTIONAL MEDIA AND TECHNOLOGY,field_INSTRUCTIONAL TECH & MEDIA,field_INTELLECTUAL PROPERTY LAW,field_INTERNATIONAL AFFAIRS,field_INTERNATIONAL DEVELOPMENT,field_INTERNATIONAL POLITICS,field_INTERNATIONAL RELATIONS,field_INTERNATIONAL SECURITY POLICY - INTERNATIONAL AFFAIRS,field_INTRERNATIONAL AFFAIRS,field_JOURNALISM,field_LANGUAGES,field_LAW,field_MA IN QUANTITATIVE METHODS,field_MARINE GEOPHYSICS,field_MARKETING,field_MASTER IN PUBLIC ADMINISTRATION,field_MASTERS IN PUBLIC ADMINISTRATION,field_MATHEMATICS,field_MECHANICAL ENGINEERING,field_MEDICAL INFORMATICS,field_MEDICINE,field_MFA  POETRY,field_MFA -FILM,field_MFA ACTING PROGRAM,field_MONEY,field_NEUROSCIENCE,field_NUTRITION,field_NUTRITION/GENETICS,field_NUTRITIRON,field_OPERATIONS RESEARCH,field_PHILOSOPHY,field_PHYSICS,field_POLITICAL SCIENCE,field_PSYCHOLOGY,field_PUBLIC ADMINISTRATION,field_PUBLIC HEALTH,field_PUBLIC POLICY,field_QMSS,field_RELIGION,field_SOCIOLOGY/SOCIAL STUDIES,field_SPEECH PATHOLOGY,field_TC [HEALTH ED],field_TESOL,field_THEATER,field_UNDERGRAD - GS,field_URBAN PLANNING,field_WORKING,field_WRITING
2782,4029,1,11,29,24,5,European/Caucasian-American,1,8,4,20,10,30,15,15,6,8,8,6,9,30,25,18,18,4,7,10,5,7,7,9,9,8,5,6,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,0,9,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,4030,1,11,29,23,6,Asian/Pacific Islander/Asian-American,0,8,4,16,16,19,17,14,5,6,6,4,5,30,25,18,18,4,7,10,5,7,7,4,7,7,5,7,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2784,4031,1,11,29,23,6,European/Caucasian-American,1,8,4,10,15,40,15,10,6,6,7,5,5,30,25,18,18,4,7,10,5,7,7,7,6,5,6,4,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2785,4032,1,11,29,25,4,European/Caucasian-American,1,8,4,25,20,25,25,5,4,4,7,6,7,30,25,18,18,4,7,10,5,7,7,9,8,7,7,6,6,1,5,7,7,4,8,1,3,2,5,7,8,8,8,3,2,0,8,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,4033,1,11,24,28,4,Latino/Hispanic American,1,3,3,0,25,25,25,25,4,5,6,6,6,30,10,20,20,10,7,7,10,9,9,7,9,8,9,8,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,9,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2787,4034,1,11,24,33,9,Asian/Pacific Islander/Asian-American,0,3,3,25,30,10,10,5,6,7,7,7,7,30,10,20,20,10,7,7,10,9,9,5,6,8,7,7,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,6,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2788,4035,1,11,24,22,2,European/Caucasian-American,0,3,3,25,7,25,25,8,4,3,3,3,4,30,10,20,20,10,7,7,10,9,9,6,7,10,6,9,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2789,4036,1,11,24,26,2,Asian/Pacific Islander/Asian-American,0,3,3,17,17,17,17,17,6,6,6,6,6,30,10,20,20,10,7,7,10,9,9,2,4,6,4,6,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2790,4038,1,11,24,24,0,European/Caucasian-American,0,3,3,22,14,30,10,14,5,7,7,7,7,30,10,20,20,10,7,7,10,9,9,6,8,8,8,8,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,7,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2791,4040,1,11,24,25,1,European/Caucasian-American,0,3,3,15,18,19,19,17,5,6,7,5,5,30,10,20,20,10,7,7,10,9,9,8,7,8,5,6,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2792,4042,1,11,24,26,2,Asian/Pacific Islander/Asian-American,0,3,3,15,20,20,20,15,5,6,7,6,6,30,10,20,20,10,7,7,10,9,9,3,0,6,5,4,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2793,4043,1,11,24,29,5,European/Caucasian-American,0,3,3,10,40,20,20,0,7,7,8,7,8,30,10,20,20,10,7,7,10,9,9,4,6,7,6,2,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2794,4044,1,11,24,26,2,Black/African American,0,3,3,20,20,20,10,20,8,9,8,7,8,30,10,20,20,10,7,7,10,9,9,7,8,9,9,8,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,1,7,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2795,4045,1,11,24,26,2,European/Caucasian-American,0,3,3,15,15,25,20,5,6,8,8,8,7,30,10,20,20,10,7,7,10,9,9,6,7,8,8,9,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,6,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2796,4046,1,11,24,32,8,European/Caucasian-American,0,3,3,15,5,45,10,15,5,6,6,4,4,30,10,20,20,10,7,7,10,9,9,4,3,2,0,4,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2797,4047,1,11,24,28,4,European/Caucasian-American,0,3,3,25,20,20,25,0,4,4,6,4,4,30,10,20,20,10,7,7,10,9,9,8,9,8,8,7,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2798,4048,1,11,24,26,2,Asian/Pacific Islander/Asian-American,0,3,3,20,30,10,15,10,4,6,5,5,5,30,10,20,20,10,7,7,10,9,9,3,2,3,2,4,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2799,4049,1,11,24,24,0,Latino/Hispanic American,1,3,3,30,20,20,10,15,8,7,7,8,8,30,10,20,20,10,7,7,10,9,9,8,9,9,8,10,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,9,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2800,4050,1,11,24,24,0,European/Caucasian-American,0,3,3,20,10,30,15,15,8,8,7,7,6,30,10,20,20,10,7,7,10,9,9,8,9,8,7,6,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,1,8,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2801,4051,1,11,24,23,1,Asian/Pacific Islander/Asian-American,0,3,3,16,16,19,17,14,4,5,5,5,5,30,10,20,20,10,7,7,10,9,9,4,6,7,4,5,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2802,4052,1,11,24,23,1,European/Caucasian-American,0,3,3,10,15,40,15,10,5,4,4,5,5,30,10,20,20,10,7,7,10,9,9,6,0,4,6,5,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,0,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2803,4053,1,11,24,25,1,European/Caucasian-American,0,3,3,25,20,25,25,5,4,6,7,8,9,30,10,20,20,10,7,7,10,9,9,8,7,8,7,8,3,3,4,7,6,5,4,5,1,10,7,6,8,9,10,8,7,1,8,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2804,4054,1,11,21,28,7,Latino/Hispanic American,0,1,1,0,25,25,25,25,7,6,9,4,9,25,10,25,5,10,10,7,6,10,10,7,8,8,6,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2805,4055,1,11,21,33,12,Asian/Pacific Islander/Asian-American,0,1,1,25,30,10,10,5,6,7,7,5,6,25,10,25,5,10,10,7,6,10,10,6,6,7,5,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2806,4056,1,11,21,22,1,European/Caucasian-American,1,1,1,25,7,25,25,8,8,7,6,5,4,25,10,25,5,10,10,7,6,10,10,5,5,6,6,5,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2807,4057,1,11,21,26,5,Asian/Pacific Islander/Asian-American,0,1,1,17,17,17,17,17,6,6,7,6,7,25,10,25,5,10,10,7,6,10,10,5,5,6,5,5,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,4058,1,11,21,24,3,Asian/Pacific Islander/Asian-American,0,1,1,15,25,20,20,10,6,6,7,4,6,25,10,25,5,10,10,7,6,10,10,6,5,7,6,5,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2809,4059,1,11,21,24,3,European/Caucasian-American,1,1,1,22,14,30,10,14,5,5,6,6,6,25,10,25,5,10,10,7,6,10,10,6,6,7,5,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,1,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,4060,1,11,21,25,4,Other,0,1,1,7,35,20,20,5,6,8,7,5,4,25,10,25,5,10,10,7,6,10,10,7,6,6,5,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,4062,1,11,21,27,6,Asian/Pacific Islander/Asian-American,0,1,1,19,20,19,14,13,6,8,7,6,7,25,10,25,5,10,10,7,6,10,10,5,6,8,5,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,4063,1,11,21,26,5,Asian/Pacific Islander/Asian-American,0,1,1,15,20,20,20,15,8,8,8,8,7,25,10,25,5,10,10,7,6,10,10,6,6,7,5,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,1,6,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2813,4064,1,11,21,29,8,European/Caucasian-American,1,1,1,10,40,20,20,0,6,8,8,5,8,25,10,25,5,10,10,7,6,10,10,4,7,8,5,8,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2814,4065,1,11,21,26,5,Black/African American,0,1,1,20,20,20,10,20,5,10,9,7,7,25,10,25,5,10,10,7,6,10,10,6,6,7,5,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,4066,1,11,21,26,5,European/Caucasian-American,1,1,1,15,15,25,20,5,5,6,7,5,8,25,10,25,5,10,10,7,6,10,10,5,8,7,7,5,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2816,4067,1,11,21,32,11,European/Caucasian-American,1,1,1,15,5,45,10,15,8,6,10,5,6,25,10,25,5,10,10,7,6,10,10,6,6,7,4,5,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2817,4069,1,11,21,26,5,Asian/Pacific Islander/Asian-American,0,1,1,20,30,10,15,10,6,5,7,4,7,25,10,25,5,10,10,7,6,10,10,5,6,7,5,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,4071,1,11,21,24,3,European/Caucasian-American,1,1,1,20,10,30,15,15,6,7,8,4,10,25,10,25,5,10,10,7,6,10,10,8,6,7,5,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,1,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2819,4072,1,11,21,23,2,Asian/Pacific Islander/Asian-American,0,1,1,16,16,19,17,14,5,8,7,5,6,25,10,25,5,10,10,7,6,10,10,7,6,8,6,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,1,8,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2820,4073,1,11,21,23,2,European/Caucasian-American,1,1,1,10,15,40,15,10,6,4,5,5,4,25,10,25,5,10,10,7,6,10,10,7,5,6,6,6,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2821,4074,1,11,21,25,4,European/Caucasian-American,1,1,1,25,20,25,25,5,7,6,8,7,7,25,10,25,5,10,10,7,6,10,10,7,4,6,6,7,9,1,10,6,7,7,4,6,5,10,1,9,7,7,9,5,9,0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
